Process5171,4745,2921,2
Process5172,9932,2699,0
Process5173,8932,7891,0
Process5174,267,1446,0
Process5175,2351,9844,0
Process5176,4628,2461,1
Process5177,993,4489,0
Process5178,2063,1885,0
Process5179,3726,9231,1
Process5180,9741,4701,1
Process5181,3203,9445,0
Process5182,6970,9376,0
Process5183,1776,4659,1
Process5184,1750,1277,1
Process5185,4740,3627,1
Process5186,9624,4607,0
Process5187,4418,1951,1
Process5188,5797,4013,2
Process5189,6434,4090,2
Process5190,4804,3830,2
Process5191,9805,3385,0
Process5192,432,6706,0
Process5193,3759,4833,2
Process5194,1328,6583,1
Process5195,6696,7674,2
Process5196,1907,7298,2
Process5197,5932,8067,1
Process5198,8093,3863,1
Process5199,8492,297,0
Process5200,8122,5100,2
Process5201,2453,1256,0
Process5202,2581,8040,2
Process5203,8438,8150,0
Process5204,2602,5829,2
Process5205,4395,2524,2
Process5206,6168,783,0
Process5207,8900,6714,0
Process5208,7232,4806,0
Process5209,5929,3298,2
Process5210,5068,7771,1
Process5211,4390,224,2
Process5212,7097,9156,0
Process5213,6510,7593,0
Process5214,7109,6546,1
Process5215,642,7293,1
Process5216,1850,9812,1
Process5217,356,8712,2
Process5218,3281,5943,0
Process5219,70,8223,1
Process5220,7155,9642,1
Process5221,5693,4032,2
Process5222,1839,1128,1
Process5223,6025,3990,2
Process5224,8361,7450,1
Process5225,6526,8091,0
Process5226,3568,6293,0
Process5227,5041,3000,0
Process5228,9580,6281,0
Process5229,5278,6350,1
Process5230,4273,9856,0
Process5231,1040,5548,2
Process5232,4383,7386,2
Process5233,3235,3410,1
Process5234,9680,8122,2
Process5235,9023,4648,2
Process5236,5660,8215,1
Process5237,8461,9608,0
Process5238,3622,9187,2
Process5239,1078,816,1
Process5240,9461,5089,1
Process5241,1134,2480,0
Process5242,9544,3215,0
Process5243,2730,6449,0
Process5244,6258,2480,0
Process5245,3588,7854,1
Process5246,2657,9865,0
Process5247,4372,8325,2
Process5248,5439,1946,1
Process5249,6435,9375,2
Process5250,6485,5187,0
Process5251,39,2673,1
Process5252,1846,2216,0
Process5253,1040,1297,2
Process5254,9996,7554,0
Process5255,722,7493,2
Process5256,8801,6501,2
Process5257,8743,872,0
Process5258,4645,2662,2
Process5259,6086,9096,2
Process5260,8344,1932,2
Process5261,5691,8323,2
Process5262,1871,168,1
Process5263,4913,1207,2
Process5264,7109,1202,0
Process5265,1784,8276,0
Process5266,4314,7076,0
Process5267,3062,2170,0
Process5268,135,3166,2
Process5269,1858,5603,1
Process5270,2957,299,1
Process5271,9244,2341,1
Process5272,4555,4211,0
Process5273,5731,5476,2
Process5274,4555,2584,2
Process5275,7286,4367,2
Process5276,1157,5033,0
Process5277,7882,4446,0
Process5278,1832,932,2
Process5279,8444,2789,2
Process5280,4152,5746,0
Process5281,4497,1341,2
Process5282,6813,5895,0
Process5283,5650,7977,1
Process5284,2046,2532,1
Process5285,5996,9817,1
Process5286,4575,7325,1
Process5287,229,5207,2
Process5288,758,3390,2
Process5289,4452,1833,1
Process5290,3750,2336,1
Process5291,9699,6833,1
Process5292,1638,9997,1
Process5293,492,5646,2
Process5294,8470,4043,0
Process5295,5384,6391,1
Process5296,3017,965,1
Process5297,2036,1193,2
Process5298,9148,1950,1
Process5299,7193,2754,2
Process5300,4379,6503,0
Process5301,7311,6202,2
Process5302,1584,4191,1
Process5303,1752,1034,2
Process5304,6250,9503,0
Process5305,3280,1238,2
Process5306,6479,606,2
Process5307,7004,2641,2
Process5308,2735,8141,1
Process5309,8209,5333,0
Process5310,5515,9711,1
Process5311,1510,7021,2
Process5312,7986,4956,0
Process5313,812,3059,1
Process5314,9284,9309,1
Process5315,8151,8940,1
Process5316,9762,5419,2
Process5317,5985,2422,0
Process5318,9754,1508,1
Process5319,1826,9716,0
Process5320,6651,1583,1
Process5321,4332,3092,1
Process5322,4567,7430,1
Process5323,8993,8241,0
Process5324,4453,3876,2
Process5325,2120,8378,2
Process5326,1025,8139,0
Process5327,6889,476,0
Process5328,5394,229,0
Process5329,8392,8406,1
Process5330,6723,1409,0
Process5331,1117,5740,2
Process5332,8884,6659,1
Process5333,1607,5651,0
Process5334,3741,6456,1
Process5335,8833,8575,2
Process5336,9217,5952,0
Process5337,5020,2840,1
Process5338,3245,4585,1
Process5339,2978,2976,0
Process5340,8780,6050,2
Process5341,2517,3518,1
Process5342,9347,2401,1
Process5343,9958,359,2
Process5344,8811,4099,2
Process5345,4243,9283,0
Process5346,8054,4851,2
Process5347,6357,6222,0
Process5348,8783,9466,2
Process5349,4143,8796,1
Process5350,7910,3927,2
Process5351,3085,6444,1
Process5352,353,2142,0
Process5353,632,2099,0
Process5354,211,7261,1
Process5355,2597,1504,1
Process5356,9911,9557,0
Process5357,3177,5913,2
Process5358,5635,1048,0
Process5359,2678,5190,2
Process5360,2697,9451,1
Process5361,8766,8888,1
Process5362,4705,9240,1
Process5363,9397,9872,0
Process5364,4448,6434,2
Process5365,9951,5382,2
Process5366,1089,1645,0
Process5367,3430,1173,1
Process5368,5642,3160,2
Process5369,25,5837,0
Process5370,9555,8534,2
Process5371,3013,3651,1
Process5372,9267,8356,1
Process5373,7663,4104,1
Process5374,8159,8552,1
Process5375,2268,4854,1
Process5376,1529,5942,0
Process5377,3051,9371,2
Process5378,487,1365,1
Process5379,8971,7741,0
Process5380,5350,7295,0
Process5381,4828,6660,2
Process5382,9546,5926,1
Process5383,9856,3589,0
Process5384,6391,8099,2
Process5385,9359,366,2
Process5386,4062,8246,2
Process5387,6762,1296,1
Process5388,6988,1783,1
Process5389,4021,7105,2
Process5390,3244,2454,0
Process5391,1001,3633,1
Process5392,2410,3178,1
Process5393,8526,9386,1
Process5394,5099,5776,0
Process5395,224,5134,2
Process5396,203,5548,2
Process5397,2476,2309,2
Process5398,4121,9296,2
Process5399,3482,9669,0
Process5400,585,2912,2
Process5401,1335,3913,1
Process5402,5097,2674,1
Process5403,8433,7551,2
Process5404,8063,2650,1
Process5405,5791,9225,0
Process5406,3886,9428,0
Process5407,226,8255,0
Process5408,7863,2375,1
Process5409,3635,2209,1
Process5410,6513,9145,2
Process5411,8197,6831,2
Process5412,3514,1927,1
Process5413,2010,6711,2
Process5414,6244,4773,2
Process5415,9902,564,2
Process5416,1399,4449,1
Process5417,2091,1026,1
Process5418,7797,8889,0
Process5419,9152,8875,1
Process5420,175,1739,2
Process5421,463,9935,0
Process5422,1016,9801,0
Process5423,4243,1810,2
Process5424,5022,8054,1
Process5425,4802,4307,1
Process5426,3808,5705,1
Process5427,4946,4148,0
Process5428,7988,8296,2
Process5429,9757,7447,0
Process5430,87,7622,1
Process5431,3210,4436,2
Process5432,9516,5452,1
Process5433,7749,9694,2
Process5434,9045,4715,1
Process5435,5115,5869,1
Process5436,1749,6028,0
Process5437,9184,974,2
Process5438,3998,5313,0
Process5439,7700,1421,1
Process5440,6630,1507,1
Process5441,7300,4716,0
Process5442,609,583,0
Process5443,7367,4683,0
Process5444,2287,3727,0
Process5445,5262,8842,1
Process5446,8896,590,1
Process5447,8235,6126,0
Process5448,8075,123,2
Process5449,6211,4174,2
Process5450,1794,804,2
Process5451,1352,8103,2
Process5452,1698,5063,2
Process5453,7496,2429,1
Process5454,2988,4715,0
Process5455,9548,6328,1
Process5456,8329,1575,0
Process5457,3139,6162,2
Process5458,5274,4236,1
Process5459,2723,446,0
Process5460,1592,8591,2
Process5461,8321,9942,1
Process5462,9765,7991,2
Process5463,8145,5486,1
Process5464,1207,8474,0
Process5465,7997,4373,2
Process5466,9981,9054,0
Process5467,8908,8544,0
Process5468,3960,169,2
Process5469,5488,2891,2
Process5470,7542,835,2
Process5471,4048,5507,0
Process5472,1361,5271,2
Process5473,3737,9767,1
Process5474,8542,974,1
Process5475,4414,5322,2
Process5476,2967,5303,1
Process5477,3096,4210,2
Process5478,9386,4521,1
Process5479,6265,6360,0
Process5480,9941,3901,0
Process5481,2209,7948,1
Process5482,772,5660,0
Process5483,7326,9396,1
Process5484,5718,7937,2
Process5485,2585,8703,2
Process5486,177,1669,2
Process5487,3175,1116,2
Process5488,4717,6854,2
Process5489,6428,9470,0
Process5490,7383,5762,2
Process5491,5525,7971,0
Process5492,5526,5094,1
Process5493,799,8771,0
Process5494,2191,4488,2
Process5495,4557,3424,0
Process5496,8597,3600,2
Process5497,7941,3126,1
Process5498,7846,7842,1
Process5499,8625,4270,1
Process5500,5765,8004,2
Process5501,6806,9881,1
Process5502,2147,5406,2
Process5503,3149,6204,0
Process5504,9900,4746,2
Process5505,940,9302,2
Process5506,683,7899,2
Process5507,4799,2191,2
Process5508,32,36,0
Process5509,2119,5013,1
Process5510,3676,777,1
Process5511,996,7582,2
Process5512,8990,6080,0
Process5513,2079,9229,2
Process5514,3938,5480,0
Process5515,2990,6419,0
Process5516,5467,3453,2
Process5517,7896,4603,1
Process5518,3451,4635,1
Process5519,3201,6753,0
Process5520,7221,429,0
Process5521,5598,7776,1
Process5522,7503,3117,0
Process5523,7519,5195,0
Process5524,3740,5485,2
Process5525,4707,8474,2
Process5526,4976,292,1
Process5527,5849,8187,2
Process5528,2560,7990,0
Process5529,5660,1190,0
Process5530,3773,4763,2
Process5531,9015,360,2
Process5532,8191,4214,1
Process5533,3448,1733,1
Process5534,7933,5472,0
Process5535,603,178,2
Process5536,9691,1505,1
Process5537,8585,3705,0
Process5538,2082,6265,2
Process5539,6566,8276,0
Process5540,7803,2049,1
Process5541,5822,7415,2
Process5542,7968,5606,0
Process5543,6880,5405,2
Process5544,7340,9689,1
Process5545,9636,291,2
Process5546,407,9982,0
Process5547,1471,8566,2
Process5548,7074,6999,2
Process5549,7019,3564,2
Process5550,4506,1366,0
Process5551,6757,3539,0
Process5552,9367,1507,2
Process5553,2544,8386,2
Process5554,3806,2077,1
Process5555,540,1713,0
Process5556,3804,8471,0
Process5557,4926,9941,1
Process5558,9753,3366,1
Process5559,7197,384,1
Process5560,2917,4890,2
Process5561,687,1646,0
Process5562,2224,7364,1
Process5563,5719,9908,2
Process5564,971,3713,2
Process5565,9560,605,2
Process5566,8441,4408,0
Process5567,3656,5685,0
Process5568,7437,1789,2
Process5569,4569,8985,0
Process5570,8913,1902,1
Process5571,7328,8940,1
Process5572,9282,7515,1
Process5573,2743,9585,0
Process5574,7294,555,0
Process5575,3923,114,1
Process5576,8617,4907,0
Process5577,5431,8562,1
Process5578,4890,2351,0
Process5579,1363,6919,0
Process5580,4573,2184,0
Process5581,9025,5863,1
Process5582,1475,5144,1
Process5583,1290,4238,0
Process5584,1012,7883,1
Process5585,800,1806,1
Process5586,7545,422,0
Process5587,8699,2204,0
Process5588,1890,7093,0
Process5589,3222,4808,0
Process5590,3540,5732,1
Process5591,2112,1109,1
Process5592,5976,2583,0
Process5593,7355,3872,2
Process5594,8319,1236,1
Process5595,9838,8387,2
Process5596,7824,5932,0
Process5597,7068,982,2
Process5598,4875,9223,1
Process5599,1385,2444,0
Process5600,4815,5984,0
Process5601,428,4447,0
Process5602,8257,423,1
Process5603,1229,7777,2
Process5604,1144,6096,1
Process5605,8942,2285,0
Process5606,8546,108,0
Process5607,8572,3528,1
Process5608,803,8402,1
Process5609,6480,9787,2
Process5610,6964,4601,2
Process5611,9533,1380,0
Process5612,6859,5988,2
Process5613,6769,7217,2
Process5614,3255,4712,0
Process5615,977,3653,2
Process5616,7086,2198,2
Process5617,5480,7121,2
Process5618,1207,4276,0
Process5619,6158,755,0
Process5620,9905,4070,2
Process5621,9636,3603,2
Process5622,3814,461,2
Process5623,4768,3581,1
Process5624,3499,3187,2
Process5625,4678,4163,2
Process5626,8142,7601,0
Process5627,8067,9432,0
Process5628,5168,638,2
Process5629,3376,3147,1
Process5630,1370,3051,0
Process5631,318,9038,2
Process5632,646,9204,0
Process5633,3314,3971,0
Process5634,9552,3821,0
Process5635,501,4850,1
Process5636,1456,2991,1
Process5637,960,1058,1
Process5638,7586,2577,1
Process5639,4840,5952,1
Process5640,2849,7322,1
Process5641,1281,3991,1
Process5642,9667,4636,1
Process5643,4867,4301,2
Process5644,3649,204,2
Process5645,1970,705,0
Process5646,806,8512,0
Process5647,7244,9471,2
Process5648,6761,3409,2
Process5649,9621,8248,0
Process5650,5629,7449,0
Process5651,1040,8729,1
Process5652,5489,4747,0
Process5653,9143,9614,0
Process5654,3119,9614,1
Process5655,7269,7935,1
Process5656,6268,8740,2
Process5657,8259,5983,2
Process5658,7660,9096,2
Process5659,9639,8716,0
Process5660,3922,696,1
Process5661,5527,1735,0
Process5662,7475,7224,2
Process5663,4059,2718,1
Process5664,1296,5836,2
Process5665,8738,9456,1
Process5666,3237,5724,1
Process5667,6248,3982,1
Process5668,5083,7994,1
Process5669,7326,7632,0
Process5670,4170,7905,1
Process5671,8463,3431,2
Process5672,1485,7257,2
Process5673,5607,1315,2
Process5674,5694,8962,1
Process5675,9044,4052,0
Process5676,6680,3640,2
Process5677,3057,9888,0
Process5678,1770,1322,0
Process5679,9578,8647,2
Process5680,2455,2817,0
Process5681,6029,1279,1
Process5682,7690,9116,0
Process5683,6575,1074,1
Process5684,8178,6767,1
Process5685,1969,2162,2
Process5686,5217,5194,1
Process5687,4189,4602,0
Process5688,9848,6371,1
Process5689,3500,2301,1
Process5690,4785,1107,1
Process5691,326,7135,2
Process5692,9299,1176,0
Process5693,1880,7750,0
Process5694,5777,2279,0
Process5695,4988,4248,1
Process5696,8251,5816,0
Process5697,1506,6357,2
Process5698,4650,6204,2
Process5699,9115,9703,0
Process5700,8580,839,2
Process5701,862,1165,0
Process5702,776,6815,1
Process5703,6157,8694,0
Process5704,8965,822,0
Process5705,4892,5809,2
Process5706,2981,411,2
Process5707,2617,8269,1
Process5708,6855,2918,0
Process5709,3816,2032,2
Process5710,3079,612,1
Process5711,3449,7825,1
Process5712,3658,4952,2
Process5713,8692,1109,1
Process5714,7829,6425,0
Process5715,5597,1316,1
Process5716,7613,648,1
Process5717,5445,3264,0
Process5718,9635,118,2
Process5719,6380,3934,1
Process5720,2829,7012,0
Process5721,118,6812,0
Process5722,4923,469,1
Process5723,2896,5513,0
Process5724,9563,9693,1
Process5725,3404,5289,0
Process5726,9407,9253,0
Process5727,2174,4697,1
Process5728,6857,683,2
Process5729,811,7063,0
Process5730,3149,9891,0
Process5731,2451,6360,1
Process5732,5930,7635,1
Process5733,8010,530,1
Process5734,7551,6444,1
Process5735,9869,6199,0
Process5736,3503,5606,0
Process5737,4138,7779,1
Process5738,1685,987,2
Process5739,2054,8149,1
Process5740,6358,7649,2
Process5741,4025,6451,2
Process5742,8505,2381,0
Process5743,6158,390,0
Process5744,9324,4293,0
Process5745,2183,513,2
Process5746,3035,4016,0
Process5747,3140,4505,0
Process5748,7942,2541,0
Process5749,9780,4594,1
Process5750,5033,951,0
Process5751,178,4976,1
Process5752,8035,9832,1
Process5753,3527,5989,0
Process5754,5901,5312,0
Process5755,4719,3846,2
Process5756,9736,6880,2
Process5757,360,19,0
Process5758,1466,4312,1
Process5759,3560,444,2
Process5760,6508,5476,1
Process5761,753,2005,0
Process5762,4153,39,0
Process5763,3583,9917,0
Process5764,6107,5817,2
Process5765,2924,535,0
Process5766,254,271,1
Process5767,7953,6982,1
Process5768,6508,8447,2
Process5769,1253,8359,2
Process5770,6944,4866,1
Process5771,9938,1970,0
Process5772,7909,6122,2
Process5773,5711,6056,0
Process5774,5855,2162,2
Process5775,1310,1437,2
Process5776,612,8043,2
Process5777,3145,2347,0
Process5778,5698,8854,1
Process5779,8915,6458,0
Process5780,8928,3401,0
Process5781,769,3339,1
Process5782,4616,1247,2
Process5783,1207,3309,1
Process5784,1363,9163,0
Process5785,3688,473,0
Process5786,6549,1084,0
Process5787,6033,580,2
Process5788,2499,6277,2
Process5789,3765,1543,2
Process5790,9741,6822,2
Process5791,6936,7591,2
Process5792,2452,8558,0
Process5793,4091,9764,2
Process5794,4491,7478,2
Process5795,7053,7518,2
Process5796,7404,4066,2
Process5797,5799,6451,1
Process5798,6540,8949,2
Process5799,6136,9065,1
Process5800,8543,8806,2
Process5801,4351,2093,2
Process5802,9850,4544,1
Process5803,2948,4987,2
Process5804,5707,9477,0
Process5805,1278,2881,2
Process5806,26,6636,2
Process5807,9858,2434,1
Process5808,271,8974,0
Process5809,3313,1461,1
Process5810,4250,3,1
Process5811,2010,4353,1
Process5812,3713,554,0
Process5813,327,9853,1
Process5814,6705,5560,0
Process5815,3265,3189,0
Process5816,992,3215,1
Process5817,5489,3072,0
Process5818,85,9694,0
Process5819,9982,3006,2
Process5820,8945,7256,0
Process5821,3066,5617,0
Process5822,9280,9330,2
Process5823,6391,9656,0
Process5824,8488,2712,1
Process5825,6415,5976,2
Process5826,7222,3319,1
Process5827,1018,8807,1
Process5828,7249,8891,1
Process5829,2453,5225,0
Process5830,5471,521,1
Process5831,4845,3587,0
Process5832,8572,9218,1
Process5833,9205,5608,1
Process5834,3340,448,1
Process5835,9387,6862,0
Process5836,8624,435,2
Process5837,1075,1453,1
Process5838,2951,8701,1
Process5839,8170,7505,1
Process5840,9099,9328,1
Process5841,3636,4172,2
Process5842,7438,2743,1
Process5843,6923,1947,2
Process5844,2415,1639,2
Process5845,620,7377,1
Process5846,1153,6000,2
Process5847,5005,3427,1
Process5848,7665,6377,2
Process5849,1921,898,0
Process5850,1401,9996,1
Process5851,1403,9983,1
Process5852,1344,7421,2
Process5853,6856,695,1
Process5854,7976,9461,2
Process5855,5896,80,0
Process5856,678,7584,1
Process5857,8599,2589,2
Process5858,7974,6605,2
Process5859,2401,8525,2
Process5860,686,6278,2
Process5861,8299,7680,1
Process5862,84,5376,2
Process5863,964,2231,0
Process5864,144,206,1
Process5865,7314,2453,2
Process5866,8214,9482,0
Process5867,5115,8080,2
Process5868,5442,6053,1
Process5869,8499,4806,0
Process5870,2455,5491,0
Process5871,6407,3790,2
Process5872,6694,3873,0
Process5873,755,1189,0
Process5874,1862,7684,0
Process5875,2431,1349,0
Process5876,9433,9563,2
Process5877,4019,4677,0
Process5878,7546,6470,1
Process5879,1326,4969,2
Process5880,9984,7423,1
Process5881,4920,181,2
Process5882,3889,3226,1
Process5883,8233,3980,0
Process5884,4809,2194,1
Process5885,7942,976,2
Process5886,9881,408,0
Process5887,4949,778,1
Process5888,4450,4675,0
Process5889,5,6001,1
Process5890,6717,2336,2
Process5891,2569,7256,1
Process5892,8563,7496,2
Process5893,4783,5728,2
Process5894,5839,536,1
Process5895,932,4830,1
Process5896,7374,4710,0
Process5897,9731,6010,0
Process5898,413,6812,1
Process5899,3917,3168,1
Process5900,8743,9884,0
Process5901,4639,8805,2
Process5902,7069,3719,1
Process5903,2725,8501,1
Process5904,8713,692,2
Process5905,3248,7975,0
Process5906,8759,1700,2
Process5907,4678,1430,1
Process5908,4080,8194,0
Process5909,1806,8462,1
Process5910,1884,7204,2
Process5911,651,1843,2
Process5912,6674,5263,2
Process5913,6545,4339,0
Process5914,5793,3051,0
Process5915,8281,2650,0
Process5916,5599,1408,1
Process5917,3979,6086,1
Process5918,4721,6517,2
Process5919,2276,8322,2
Process5920,2998,6558,1
Process5921,3605,3560,1
Process5922,9369,234,2
Process5923,8853,6778,2
Process5924,3190,8922,1
Process5925,1867,3554,2
Process5926,4871,9152,2
Process5927,9575,3130,1
Process5928,2061,4203,2
Process5929,6389,6478,0
Process5930,5531,9475,1
Process5931,1878,9432,2
Process5932,6420,8800,2
Process5933,6225,4004,2
Process5934,6721,7193,2
Process5935,269,5411,2
Process5936,2819,281,1
Process5937,425,6207,1
Process5938,6822,4619,2
Process5939,9736,7359,2
Process5940,7324,9242,1
Process5941,1471,1119,2
Process5942,5530,3891,0
Process5943,9823,6467,1
Process5944,7246,3188,1
Process5945,9944,9808,0
Process5946,6197,2626,2
Process5947,1602,9402,1
Process5948,2841,6223,0
Process5949,1932,2310,2
Process5950,3852,9634,1
Process5951,5248,7456,2
Process5952,6076,2985,1
Process5953,2057,2807,1
Process5954,8394,6404,1
Process5955,5572,6348,0
Process5956,4514,2544,2
Process5957,90,497,0
Process5958,8225,9689,2
Process5959,979,1620,0
Process5960,1093,5472,1
Process5961,449,7071,2
Process5962,3629,3147,0
Process5963,4347,1555,1
Process5964,7885,9948,1
Process5965,963,1871,2
Process5966,3849,2737,2
Process5967,5713,2826,2
Process5968,6980,1050,0
Process5969,822,2028,1
Process5970,6974,9473,0
Process5971,9113,6273,1
Process5972,5059,9901,1
Process5973,7639,600,2
Process5974,9377,8484,1
Process5975,7520,5799,0
Process5976,8363,9647,1
Process5977,1750,1712,2
Process5978,8338,8691,1
Process5979,8264,9512,0
Process5980,2514,2837,2
Process5981,2236,8301,1
Process5982,9029,3360,2
Process5983,5322,998,1
Process5984,3169,6726,0
Process5985,3669,598,2
Process5986,9688,8960,2
Process5987,1148,7062,0
Process5988,9082,5399,0
Process5989,770,14,2
Process5990,838,2527,1
Process5991,4028,4762,1
Process5992,6195,143,1
Process5993,8263,5464,2
Process5994,932,4984,2
Process5995,2085,8652,0
Process5996,5389,4691,2
Process5997,4692,5838,1
Process5998,5708,1271,0
Process5999,5414,2040,0
Process6000,985,2878,0
Process6001,9393,3257,0
Process6002,6102,9451,0
Process6003,2524,4065,2
Process6004,9943,4996,1
Process6005,441,7080,0
Process6006,1537,8820,0
Process6007,7946,3512,1
Process6008,5064,5571,0
Process6009,286,984,0
Process6010,9171,1968,0
Process6011,3287,7712,2
Process6012,2165,3814,0
Process6013,1187,2689,0
Process6014,5672,8983,0
Process6015,1494,9424,0
Process6016,5969,7312,1
Process6017,5135,5257,1
Process6018,139,6673,1
Process6019,2767,6958,0
Process6020,7436,2480,1
Process6021,1334,5766,0
Process6022,4842,4283,0
Process6023,4152,5469,0
Process6024,7528,1140,1
Process6025,9549,8986,1
Process6026,1354,4954,0
Process6027,1979,88,1
Process6028,8821,6578,2
Process6029,4881,9345,0
Process6030,8278,3132,1
Process6031,9996,817,1
Process6032,9426,2010,2
Process6033,9022,6162,2
Process6034,1307,3689,1
Process6035,2575,9589,1
Process6036,9620,7294,0
Process6037,3977,5625,2
Process6038,6295,4445,2
Process6039,5287,9325,1
Process6040,7589,3955,0
Process6041,8723,3950,2
Process6042,8328,3375,2
Process6043,5864,2396,1
Process6044,8869,54,2
Process6045,9367,2628,2
Process6046,5202,2247,2
Process6047,5992,6223,0
Process6048,6869,2518,0
Process6049,677,4156,2
Process6050,182,8096,1
Process6051,9171,3170,1
Process6052,8978,1498,2
Process6053,7147,7361,2
Process6054,7830,6230,2
Process6055,2202,1948,0
Process6056,2516,7149,0
Process6057,125,9492,1
Process6058,9710,6361,0
Process6059,3741,3389,2
Process6060,7097,3571,2
Process6061,760,2741,2
Process6062,4725,8070,2
Process6063,2065,1568,2
Process6064,8153,9397,0
Process6065,4295,7951,0
Process6066,9417,466,0
Process6067,435,6942,0
Process6068,381,6652,2
Process6069,2844,6744,2
Process6070,5816,3840,1
Process6071,531,951,1
Process6072,4769,5675,0
Process6073,505,4091,2
Process6074,3603,2243,0
Process6075,9282,2889,0
Process6076,6910,8657,1
Process6077,8039,5444,0
Process6078,5012,5824,1
Process6079,8347,8667,2
Process6080,5071,4482,0
Process6081,1718,1365,0
Process6082,7458,6133,0
Process6083,1269,6638,2
Process6084,3001,6592,2
Process6085,482,5873,1
Process6086,5914,2782,1
Process6087,1812,7172,1
Process6088,1005,2184,0
Process6089,6850,6882,0
Process6090,5791,1952,2
Process6091,4924,21,1
Process6092,5008,7478,2
Process6093,7119,5099,1
Process6094,9673,4451,1
Process6095,8118,4932,0
Process6096,2156,845,0
Process6097,4852,9008,1
Process6098,6639,13,0
Process6099,603,3214,2
Process6100,9586,5357,0
Process6101,9403,280,1
Process6102,6938,1640,2
Process6103,606,5110,1
Process6104,7264,4783,2
Process6105,514,9252,0
Process6106,9637,7760,1
Process6107,7895,2611,0
Process6108,3326,5601,0
Process6109,7292,2555,2
Process6110,8141,8492,1
Process6111,7293,7895,2
Process6112,6467,1184,0
Process6113,3119,1789,0
Process6114,4870,5404,2
Process6115,7424,5917,2
Process6116,4910,1905,2
Process6117,5945,6152,1
Process6118,5988,5829,0
Process6119,2397,9472,2
Process6120,2020,3964,2
Process6121,3352,1257,2
Process6122,4964,7723,1
Process6123,921,841,1
Process6124,1988,2062,2
Process6125,7838,5837,2
Process6126,9292,7098,1
Process6127,4859,3042,0
Process6128,3036,5381,0
Process6129,6815,7777,2
Process6130,3150,9796,2
Process6131,7977,9499,2
Process6132,3403,815,2
Process6133,3661,1735,0
Process6134,2060,3722,1
Process6135,5863,7911,1
Process6136,1935,3554,1
Process6137,6264,8412,0
Process6138,6746,1448,2
Process6139,9408,8262,1
Process6140,1543,7763,2
Process6141,3995,2091,2
Process6142,1351,5493,1
Process6143,9135,9153,0
Process6144,7759,1212,1
Process6145,4798,7074,2
Process6146,4025,9008,1
Process6147,3999,1624,2
Process6148,9718,8369,1
Process6149,819,4128,0
Process6150,3346,5671,0
Process6151,8373,6017,0
Process6152,2899,7367,1
Process6153,8241,2853,1
Process6154,1669,612,2
Process6155,5172,1761,1
Process6156,233,5785,2
Process6157,5201,6135,0
Process6158,8582,5853,2
Process6159,3410,6671,2
Process6160,9205,6368,2
Process6161,6412,1092,2
Process6162,2062,343,2
Process6163,3205,4935,0
Process6164,9854,6603,1
Process6165,4068,1774,0
Process6166,1708,8359,2
Process6167,8356,3559,0
Process6168,2981,8492,0
Process6169,5974,8254,1
Process6170,3096,7458,1
Process6171,2241,221,0
Process6172,7403,2282,0
Process6173,6285,1839,2
Process6174,8020,8044,2
Process6175,6719,8463,0
Process6176,7179,170,1
Process6177,9776,8526,0
Process6178,8509,1506,2
Process6179,3095,7479,2
Process6180,7057,6927,1
Process6181,7387,9167,0
Process6182,5161,2922,0
Process6183,3279,5558,0
Process6184,9979,9929,1
Process6185,5987,2999,0
Process6186,122,177,0
Process6187,8967,6304,0
Process6188,1372,4813,0
Process6189,8622,4259,0
Process6190,4125,1315,1
Process6191,7087,5053,0
Process6192,271,214,0
Process6193,2089,3492,2
Process6194,2098,9822,1
Process6195,6503,2161,2
Process6196,3020,8634,2
Process6197,6060,7600,1
Process6198,7625,5324,0
Process6199,7049,3945,1
Process6200,304,4421,0
Process6201,6838,1508,1
Process6202,2539,8130,2
Process6203,7515,6570,0
Process6204,4400,5019,1
Process6205,1215,1521,0
Process6206,4676,893,0
Process6207,1019,6952,0
Process6208,3666,928,2
Process6209,1126,4328,0
Process6210,2845,983,0
Process6211,8584,4172,0
Process6212,3025,6711,1
Process6213,383,577,0
Process6214,1234,1328,0
Process6215,1907,2542,1
Process6216,1093,3570,1
Process6217,5265,4588,0
Process6218,685,8253,0
Process6219,7782,9378,2
Process6220,5175,8574,1
Process6221,638,7158,1
Process6222,313,6534,2
Process6223,4470,6916,1
Process6224,5197,8149,1
Process6225,7295,6407,0
Process6226,915,3851,0
Process6227,8131,9115,1
Process6228,2300,6152,0
Process6229,3749,3933,2
Process6230,5878,5459,2
Process6231,8991,2449,1
Process6232,6277,2761,0
Process6233,6625,7231,2
Process6234,3903,2427,1
Process6235,2509,6074,1
Process6236,9,3340,2
Process6237,1080,1470,0
Process6238,6738,121,2
Process6239,7002,3869,0
Process6240,6643,9747,1
Process6241,1211,5089,2
Process6242,2937,1365,1
Process6243,1197,4342,2
Process6244,2726,8244,1
Process6245,2404,7104,0
Process6246,4841,3464,2
Process6247,1130,4543,2
Process6248,6535,1281,0
Process6249,8091,4634,0
Process6250,6285,1276,0
Process6251,3586,2487,1
Process6252,9688,1775,1
Process6253,8551,9324,0
Process6254,4646,2049,0
Process6255,5872,804,2
Process6256,6820,5644,1
Process6257,7460,6774,0
Process6258,9570,9660,0
Process6259,1802,4102,1
Process6260,7904,386,1
Process6261,6456,3971,1
Process6262,98,3658,2
Process6263,5106,8561,0
Process6264,807,3206,1
